REF_DATE,GEO,DGUID,Commodity,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS,longitude,latitude
2012-05,British Columbia,2016A000259,Ice cream mix,Kilolitres,195,units ,0,v382671,11.6,,x,,,0,-127.0,54.0
2012-05,British Columbia,2016A000259,Cottage cheese,Tonnes,288,units ,0,v382752,11.13,,x,,,0,-127.0,54.0
2012-05,British Columbia,2016A000259,Yogurt,Tonnes,288,units ,0,v382758,11.14,,x,,,0,-127.0,54.0
2012-06,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,11123.0,,,,0,1.0,1.0
2012-06,Canada,2016A000011124,Speciality cheese,Tonnes,288,units ,0,v382657,1.2,21096.0,,,,0,1.0,1.0
2012-06,Canada,2016A000011124,"Ice cream, total",Kilolitres,195,units ,0,v382696,1.3,21409.0,,,,0,1.0,1.0
2012-06,Canada,2016A000011124,Hard ice cream,Kilolitres,195,units ,0,v382697,1.4,17818.0,,,,0,1.0,1.0
2012-06,Canada,2016A000011124,Soft ice cream,Kilolitres,195,units ,0,v382698,1.5,3591.0,,,,0,1.0,1.0
2012-06,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,11245.0,,,,0,1.0,1.0
2012-06,Canada,2016A000011124,Milkshake mix,Kilolitres,195,units ,0,v382726,1.7,730.0,,,,0,1.0,1.0
2012-06,Canada,2016A000011124,Sherbert,Kilolitres,195,units ,0,v382727,1.8,501.0,,,,0,1.0,1.0
2012-06,Canada,2016A000011124,Water ices,Kilolitres,195,units ,0,v382728,1.9,1985.0,,,,0,1.0,1.0
2012-06,Canada,2016A000011124,Ice milk mix,Kilolitres,195,units ,0,v382729,1.1,6991.0,,,,0,1.0,1.0
2012-06,Canada,2016A000011124,Hard frozen yogurt mix,Kilolitres,195,units ,0,v382730,1.11,1471.0,,,,0,1.0,1.0
2012-06,Canada,2016A000011124,Soft frozen yogurt mix,Kilolitres,195,units ,0,v382731,1.12,255.0,,,,0,1.0,1.0
2012-06,Canada,2016A000011124,Cottage cheese,Tonnes,288,units ,0,v382746,1.13,2047.0,,,,0,1.0,1.0
2012-06,Canada,2016A000011124,Yogurt,Tonnes,288,units ,0,v382753,1.14,28667.0,,,,0,1.0,1.0
2012-06,Canada,2016A000011124,Pizza cheese,Tonnes,288,units ,0,v382879,1.15,36.0,,,,0,1.0,1.0
2012-06,Canada,2016A000011124,Mozzarella cheese,Tonnes,288,units ,0,v382880,1.16,8723.0,,,,0,1.0,1.0
2012-06,Canada,2016A000011124,Colby cheese,Tonnes,288,units ,0,v382881,1.17,45.0,,,,0,1.0,1.0
2012-06,Canada,2016A000011124,Brick cheese,Tonnes,288,units ,0,v382882,1.18,340.0,,,,0,1.0,1.0
2012-06,Canada,2016A000011124,Havarti cheese,Tonnes,288,units ,0,v382883,1.19,563.0,,,,0,1.0,1.0
2012-06,Canada,2016A000011124,Provolone cheese,Tonnes,288,units ,0,v382884,1.2,216.0,,,,0,1.0,1.0
2012-06,Canada,2016A000011124,Emmental and swiss cheese,Tonnes,288,units ,0,v382885,1.21,915.0,,,,0,1.0,1.0
2012-06,Canada,2016A000011124,Cream cheese,Tonnes,288,units ,0,v29850276,1.22,3439.0,,,,0,1.0,1.0
2012-06,Canada,2016A000011124,Feta cheese,Tonnes,288,units ,0,v29850277,1.23,913.0,,,,0,1.0,1.0
2012-06,Canada,2016A000011124,Gouda cheese,Tonnes,288,units ,0,v29850278,1.24,189.0,,,,0,1.0,1.0
2012-06,Canada,2016A000011124,Monterey jack cheese,Tonnes,288,units ,0,v29850279,1.25,636.0,,,,0,1.0,1.0
2012-06,Canada,2016A000011124,Parmesan cheese,Tonnes,288,units ,0,v29850280,1.26,978.0,,,,0,1.0,1.0
2012-06,Canada,2016A000011124,Ricotta cheese,Tonnes,288,units ,0,v29850281,1.27,521.0,,,,0,1.0,1.0
2012-06,Canada,2016A000011124,"Farmer's, skim cheese",Tonnes,288,units ,0,v32214547,1.28,48.0,,,,0,1.0,1.0
2012-06,Canada,2016A000011124,Friulano and casata cheese,Tonnes,288,units ,0,v32214548,1.29,116.0,,,,0,1.0,1.0
2012-06,Maritime provinces,,Cheddar cheese,Tonnes,288,units ,0,v382650,2.1,,x,,,0,1.0,1.0
2012-06,Nova Scotia,2016A000212,"Ice cream, total",Kilolitres,195,units ,0,v382702,4.3,,x,,,0,-63.0,45.0
2012-06,Nova Scotia,2016A000212,Hard ice cream,Kilolitres,195,units ,0,v382703,4.4,,x,,,0,-63.0,45.0
2012-06,Nova Scotia,2016A000212,Soft ice cream,Kilolitres,195,units ,0,v382704,4.5,,x,,,0,-63.0,45.0
2012-06,Nova Scotia,2016A000212,Ice cream mix,Kilolitres,195,units ,0,v382664,4.6,,x,,,0,-63.0,45.0
2012-06,Quebec,2016A000224,Cheddar cheese,Tonnes,288,units ,0,v382651,6.1,5074.0,,,,0,-68.0,54.0
2012-06,Quebec,2016A000224,Speciality cheese,Tonnes,288,units ,0,v382658,6.2,12427.0,,,,0,-68.0,54.0
2012-06,Quebec,2016A000224,"Ice cream, total",Kilolitres,195,units ,0,v382708,6.3,3173.0,,,,0,-68.0,54.0
2012-06,Quebec,2016A000224,Hard ice cream,Kilolitres,195,units ,0,v382709,6.4,1547.0,,,,0,-68.0,54.0
2012-06,Quebec,2016A000224,Soft ice cream,Kilolitres,195,units ,0,v382710,6.5,1626.0,,,,0,-68.0,54.0
2012-06,Quebec,2016A000224,Ice cream mix,Kilolitres,195,units ,0,v382666,6.6,1983.0,,,,0,-68.0,54.0
2012-06,Quebec,2016A000224,Cottage cheese,Tonnes,288,units ,0,v382748,6.13,,x,,,0,-68.0,54.0
2012-06,Quebec,2016A000224,Yogurt,Tonnes,288,units ,0,v382755,6.14,21381.0,,,,0,-68.0,54.0
2012-06,Ontario,2016A000235,Cheddar cheese,Tonnes,288,units ,0,v382652,7.1,4130.0,,,,0,-85.0,49.0
2012-06,Ontario,2016A000235,Speciality cheese,Tonnes,288,units ,0,v382659,7.2,5907.0,,,,0,-85.0,49.0
2012-06,Ontario,2016A000235,"Ice cream, total",Kilolitres,195,units ,0,v382711,7.3,12501.0,,,,0,-85.0,49.0
2012-06,Ontario,2016A000235,Hard ice cream,Kilolitres,195,units ,0,v382712,7.4,11935.0,,,,0,-85.0,49.0
2012-06,Ontario,2016A000235,Soft ice cream,Kilolitres,195,units ,0,v382713,7.5,566.0,,,,0,-85.0,49.0
2012-06,Ontario,2016A000235,Ice cream mix,Kilolitres,195,units ,0,v382667,7.6,6699.0,,,,0,-85.0,49.0
2012-06,Ontario,2016A000235,Cottage cheese,Tonnes,288,units ,0,v382749,7.13,,x,,,0,-85.0,49.0
2012-06,Ontario,2016A000235,Yogurt,Tonnes,288,units ,0,v382756,7.14,5299.0,,,,0,-85.0,49.0
2012-06,Manitoba,2016A000246,Cheddar cheese,Tonnes,288,units ,0,v382653,8.1,,x,,,0,-95.0,54.0
2012-06,Manitoba,2016A000246,Speciality cheese,Tonnes,288,units ,0,v29850282,8.2,,x,,,0,-95.0,54.0
2012-06,Manitoba,2016A000246,"Ice cream, total",Kilolitres,195,units ,0,v382714,8.3,,x,,,0,-95.0,54.0
2012-06,Manitoba,2016A000246,Hard ice cream,Kilolitres,195,units ,0,v382715,8.4,,x,,,0,-95.0,54.0
2012-06,Manitoba,2016A000246,Soft ice cream,Kilolitres,195,units ,0,v382716,8.5,,x,,,0,-95.0,54.0
2012-06,Manitoba,2016A000246,Ice cream mix,Kilolitres,195,units ,0,v382668,8.6,,x,,,0,-95.0,54.0
2012-06,Manitoba,2016A000246,Cottage cheese,Tonnes,288,units ,0,v382750,8.13,,x,,,0,-95.0,54.0
2012-06,Saskatchewan,2016A000247,Cheddar cheese,Tonnes,288,units ,0,v382654,9.1,,x,,,0,-106.0,54.0
2012-06,Saskatchewan,2016A000247,"Ice cream, total",Kilolitres,195,units ,0,v382717,9.3,,x,,,0,-106.0,54.0
2012-06,Saskatchewan,2016A000247,Hard ice cream,Kilolitres,195,units ,0,v382718,9.4,,x,,,0,-106.0,54.0
2012-06,Saskatchewan,2016A000247,Soft ice cream,Kilolitres,195,units ,0,v382719,9.5,,x,,,0,-106.0,54.0
2012-06,Saskatchewan,2016A000247,Ice cream mix,Kilolitres,195,units ,0,v382669,9.6,,x,,,0,-106.0,54.0
2012-06,Alberta,2016A000248,Cheddar cheese,Tonnes,288,units ,0,v382655,10.1,,x,,,0,-115.0,54.0
2012-06,Alberta,2016A000248,Speciality cheese,Tonnes,288,units ,0,v382660,10.2,,x,,,0,-115.0,54.0
2012-06,Alberta,2016A000248,"Ice cream, total",Kilolitres,195,units ,0,v382720,10.3,,x,,,0,-115.0,54.0
2012-06,Alberta,2016A000248,Hard ice cream,Kilolitres,195,units ,0,v382721,10.4,,x,,,0,-115.0,54.0
2012-06,Alberta,2016A000248,Soft ice cream,Kilolitres,195,units ,0,v382722,10.5,,x,,,0,-115.0,54.0
2012-06,Alberta,2016A000248,Ice cream mix,Kilolitres,195,units ,0,v382670,10.6,,x,,,0,-115.0,54.0
2012-06,Alberta,2016A000248,Cottage cheese,Tonnes,288,units ,0,v382751,10.13,,x,,,0,-115.0,54.0
2012-06,Alberta,2016A000248,Yogurt,Tonnes,288,units ,0,v382757,10.14,,x,,,0,-115.0,54.0
2012-06,British Columbia,2016A000259,Cheddar cheese,Tonnes,288,units ,0,v382656,11.1,,x,,,0,-127.0,54.0
2012-06,British Columbia,2016A000259,Speciality cheese,Tonnes,288,units ,0,v29850283,11.2,,x,,,0,-127.0,54.0
2012-06,British Columbia,2016A000259,"Ice cream, total",Kilolitres,195,units ,0,v382723,11.3,,x,,,0,-127.0,54.0
2012-06,British Columbia,2016A000259,Hard ice cream,Kilolitres,195,units ,0,v382724,11.4,,x,,,0,-127.0,54.0
2012-06,British Columbia,2016A000259,Soft ice cream,Kilolitres,195,units ,0,v382725,11.5,,x,,,0,-127.0,54.0
2012-06,British Columbia,2016A000259,Ice cream mix,Kilolitres,195,units ,0,v382671,11.6,,x,,,0,-127.0,54.0
2012-06,British Columbia,2016A000259,Cottage cheese,Tonnes,288,units ,0,v382752,11.13,,x,,,0,-127.0,54.0
2012-06,British Columbia,2016A000259,Yogurt,Tonnes,288,units ,0,v382758,11.14,,x,,,0,-127.0,54.0
2012-07,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,13387.0,,,,0,1.0,1.0
2012-07,Canada,2016A000011124,Speciality cheese,Tonnes,288,units ,0,v382657,1.2,20838.0,,,,0,1.0,1.0
2012-07,Canada,2016A000011124,"Ice cream, total",Kilolitres,195,units ,0,v382696,1.3,22125.0,,,,0,1.0,1.0
2012-07,Canada,2016A000011124,Hard ice cream,Kilolitres,195,units ,0,v382697,1.4,17903.0,,,,0,1.0,1.0
2012-07,Canada,2016A000011124,Soft ice cream,Kilolitres,195,units ,0,v382698,1.5,4222.0,,,,0,1.0,1.0
2012-07,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,12012.0,,,,0,1.0,1.0
2012-07,Canada,2016A000011124,Milkshake mix,Kilolitres,195,units ,0,v382726,1.7,779.0,,,,0,1.0,1.0
2012-07,Canada,2016A000011124,Sherbert,Kilolitres,195,units ,0,v382727,1.8,572.0,,,,0,1.0,1.0
2012-07,Canada,2016A000011124,Water ices,Kilolitres,195,units ,0,v382728,1.9,2054.0,,,,0,1.0,1.0
2012-07,Canada,2016A000011124,Ice milk mix,Kilolitres,195,units ,0,v382729,1.1,7783.0,,,,0,1.0,1.0
2012-07,Canada,2016A000011124,Hard frozen yogurt mix,Kilolitres,195,units ,0,v382730,1.11,1488.0,,,,0,1.0,1.0
2012-07,Canada,2016A000011124,Soft frozen yogurt mix,Kilolitres,195,units ,0,v382731,1.12,202.0,,,,0,1.0,1.0
2012-07,Canada,2016A000011124,Cottage cheese,Tonnes,288,units ,0,v382746,1.13,2093.0,,,,0,1.0,1.0
2012-07,Canada,2016A000011124,Yogurt,Tonnes,288,units ,0,v382753,1.14,29584.0,,,,0,1.0,1.0
2012-07,Canada,2016A000011124,Pizza cheese,Tonnes,288,units ,0,v382879,1.15,58.0,,,,0,1.0,1.0
2012-07,Canada,2016A000011124,Mozzarella cheese,Tonnes,288,units ,0,v382880,1.16,9534.0,,,,0,1.0,1.0
2012-07,Canada,2016A000011124,Colby cheese,Tonnes,288,units ,0,v382881,1.17,35.0,,,,0,1.0,1.0
2012-07,Canada,2016A000011124,Brick cheese,Tonnes,288,units ,0,v382882,1.18,254.0,,,,0,1.0,1.0
2012-07,Canada,2016A000011124,Havarti cheese,Tonnes,288,units ,0,v382883,1.19,717.0,,,,0,1.0,1.0
2012-07,Canada,2016A000011124,Provolone cheese,Tonnes,288,units ,0,v382884,1.2,292.0,,,,0,1.0,1.0
2012-07,Canada,2016A000011124,Emmental and swiss cheese,Tonnes,288,units ,0,v382885,1.21,835.0,,,,0,1.0,1.0
2012-07,Canada,2016A000011124,Cream cheese,Tonnes,288,units ,0,v29850276,1.22,2269.0,,,,0,1.0,1.0
2012-07,Canada,2016A000011124,Feta cheese,Tonnes,288,units ,0,v29850277,1.23,923.0,,,,0,1.0,1.0
2012-07,Canada,2016A000011124,Gouda cheese,Tonnes,288,units ,0,v29850278,1.24,204.0,,,,0,1.0,1.0
2012-07,Canada,2016A000011124,Monterey jack cheese,Tonnes,288,units ,0,v29850279,1.25,553.0,,,,0,1.0,1.0
2012-07,Canada,2016A000011124,Parmesan cheese,Tonnes,288,units ,0,v29850280,1.26,935.0,,,,0,1.0,1.0
2012-07,Canada,2016A000011124,Ricotta cheese,Tonnes,288,units ,0,v29850281,1.27,461.0,,,,0,1.0,1.0
2012-07,Canada,2016A000011124,"Farmer's, skim cheese",Tonnes,288,units ,0,v32214547,1.28,52.0,,,,0,1.0,1.0
2012-07,Canada,2016A000011124,Friulano and casata cheese,Tonnes,288,units ,0,v32214548,1.29,121.0,,,,0,1.0,1.0
2012-07,Maritime provinces,,Cheddar cheese,Tonnes,288,units ,0,v382650,2.1,,x,,,0,1.0,1.0
2012-07,Nova Scotia,2016A000212,"Ice cream, total",Kilolitres,195,units ,0,v382702,4.3,,x,,,0,-63.0,45.0
2012-07,Nova Scotia,2016A000212,Hard ice cream,Kilolitres,195,units ,0,v382703,4.4,,x,,,0,-63.0,45.0
2012-07,Nova Scotia,2016A000212,Soft ice cream,Kilolitres,195,units ,0,v382704,4.5,,x,,,0,-63.0,45.0
2012-07,Nova Scotia,2016A000212,Ice cream mix,Kilolitres,195,units ,0,v382664,4.6,,x,,,0,-63.0,45.0
2012-07,Quebec,2016A000224,Cheddar cheese,Tonnes,288,units ,0,v382651,6.1,6118.0,,,,0,-68.0,54.0
2012-07,Quebec,2016A000224,Speciality cheese,Tonnes,288,units ,0,v382658,6.2,11739.0,,,,0,-68.0,54.0
2012-07,Quebec,2016A000224,"Ice cream, total",Kilolitres,195,units ,0,v382708,6.3,3764.0,,,,0,-68.0,54.0
2012-07,Quebec,2016A000224,Hard ice cream,Kilolitres,195,units ,0,v382709,6.4,1604.0,,,,0,-68.0,54.0
2012-07,Quebec,2016A000224,Soft ice cream,Kilolitres,195,units ,0,v382710,6.5,2160.0,,,,0,-68.0,54.0
2012-07,Quebec,2016A000224,Ice cream mix,Kilolitres,195,units ,0,v382666,6.6,2379.0,,,,0,-68.0,54.0
2012-07,Quebec,2016A000224,Cottage cheese,Tonnes,288,units ,0,v382748,6.13,,x,,,0,-68.0,54.0
2012-07,Quebec,2016A000224,Yogurt,Tonnes,288,units ,0,v382755,6.14,22082.0,,,,0,-68.0,54.0
2012-07,Ontario,2016A000235,Cheddar cheese,Tonnes,288,units ,0,v382652,7.1,5056.0,,,,0,-85.0,49.0
2012-07,Ontario,2016A000235,Speciality cheese,Tonnes,288,units ,0,v382659,7.2,5983.0,,,,0,-85.0,49.0
2012-07,Ontario,2016A000235,"Ice cream, total",Kilolitres,195,units ,0,v382711,7.3,13007.0,,,,0,-85.0,49.0
2012-07,Ontario,2016A000235,Hard ice cream,Kilolitres,195,units ,0,v382712,7.4,12274.0,,,,0,-85.0,49.0
2012-07,Ontario,2016A000235,Soft ice cream,Kilolitres,195,units ,0,v382713,7.5,733.0,,,,0,-85.0,49.0
2012-07,Ontario,2016A000235,Ice cream mix,Kilolitres,195,units ,0,v382667,7.6,7057.0,,,,0,-85.0,49.0
2012-07,Ontario,2016A000235,Cottage cheese,Tonnes,288,units ,0,v382749,7.13,,x,,,0,-85.0,49.0
2012-07,Ontario,2016A000235,Yogurt,Tonnes,288,units ,0,v382756,7.14,5407.0,,,,0,-85.0,49.0
2012-07,Manitoba,2016A000246,Cheddar cheese,Tonnes,288,units ,0,v382653,8.1,,x,,,0,-95.0,54.0
2012-07,Manitoba,2016A000246,Speciality cheese,Tonnes,288,units ,0,v29850282,8.2,,x,,,0,-95.0,54.0
2012-07,Manitoba,2016A000246,"Ice cream, total",Kilolitres,195,units ,0,v382714,8.3,,x,,,0,-95.0,54.0
2012-07,Manitoba,2016A000246,Hard ice cream,Kilolitres,195,units ,0,v382715,8.4,,x,,,0,-95.0,54.0
2012-07,Manitoba,2016A000246,Soft ice cream,Kilolitres,195,units ,0,v382716,8.5,,x,,,0,-95.0,54.0
2012-07,Manitoba,2016A000246,Ice cream mix,Kilolitres,195,units ,0,v382668,8.6,,x,,,0,-95.0,54.0
2012-07,Manitoba,2016A000246,Cottage cheese,Tonnes,288,units ,0,v382750,8.13,,x,,,0,-95.0,54.0
2012-07,Saskatchewan,2016A000247,Cheddar cheese,Tonnes,288,units ,0,v382654,9.1,,x,,,0,-106.0,54.0
2012-07,Saskatchewan,2016A000247,"Ice cream, total",Kilolitres,195,units ,0,v382717,9.3,,x,,,0,-106.0,54.0
2012-07,Saskatchewan,2016A000247,Hard ice cream,Kilolitres,195,units ,0,v382718,9.4,,x,,,0,-106.0,54.0
2012-07,Saskatchewan,2016A000247,Soft ice cream,Kilolitres,195,units ,0,v382719,9.5,,x,,,0,-106.0,54.0
2012-07,Saskatchewan,2016A000247,Ice cream mix,Kilolitres,195,units ,0,v382669,9.6,,x,,,0,-106.0,54.0
2012-07,Alberta,2016A000248,Cheddar cheese,Tonnes,288,units ,0,v382655,10.1,,x,,,0,-115.0,54.0
2012-07,Alberta,2016A000248,Speciality cheese,Tonnes,288,units ,0,v382660,10.2,,x,,,0,-115.0,54.0
2012-07,Alberta,2016A000248,"Ice cream, total",Kilolitres,195,units ,0,v382720,10.3,,x,,,0,-115.0,54.0
2012-07,Alberta,2016A000248,Hard ice cream,Kilolitres,195,units ,0,v382721,10.4,,x,,,0,-115.0,54.0
2012-07,Alberta,2016A000248,Soft ice cream,Kilolitres,195,units ,0,v382722,10.5,,x,,,0,-115.0,54.0
2012-07,Alberta,2016A000248,Ice cream mix,Kilolitres,195,units ,0,v382670,10.6,,x,,,0,-115.0,54.0
2012-07,Alberta,2016A000248,Cottage cheese,Tonnes,288,units ,0,v382751,10.13,,x,,,0,-115.0,54.0
2012-07,Alberta,2016A000248,Yogurt,Tonnes,288,units ,0,v382757,10.14,,x,,,0,-115.0,54.0
2012-07,British Columbia,2016A000259,Cheddar cheese,Tonnes,288,units ,0,v382656,11.1,,x,,,0,-127.0,54.0
2012-07,British Columbia,2016A000259,Speciality cheese,Tonnes,288,units ,0,v29850283,11.2,,x,,,0,-127.0,54.0
2012-07,British Columbia,2016A000259,"Ice cream, total",Kilolitres,195,units ,0,v382723,11.3,,x,,,0,-127.0,54.0
2012-07,British Columbia,2016A000259,Hard ice cream,Kilolitres,195,units ,0,v382724,11.4,,x,,,0,-127.0,54.0
2012-07,British Columbia,2016A000259,Soft ice cream,Kilolitres,195,units ,0,v382725,11.5,,x,,,0,-127.0,54.0
2012-07,British Columbia,2016A000259,Ice cream mix,Kilolitres,195,units ,0,v382671,11.6,,x,,,0,-127.0,54.0
2012-07,British Columbia,2016A000259,Cottage cheese,Tonnes,288,units ,0,v382752,11.13,,x,,,0,-127.0,54.0
2012-07,British Columbia,2016A000259,Yogurt,Tonnes,288,units ,0,v382758,11.14,,x,,,0,-127.0,54.0
2012-08,Canada,2016A000011124,Cheddar cheese,Tonnes,288,units ,0,v382649,1.1,10531.0,,,,0,1.0,1.0
2012-08,Canada,2016A000011124,Speciality cheese,Tonnes,288,units ,0,v382657,1.2,20436.0,,,,0,1.0,1.0
2012-08,Canada,2016A000011124,"Ice cream, total",Kilolitres,195,units ,0,v382696,1.3,18315.0,,,,0,1.0,1.0
2012-08,Canada,2016A000011124,Hard ice cream,Kilolitres,195,units ,0,v382697,1.4,15472.0,,,,0,1.0,1.0
2012-08,Canada,2016A000011124,Soft ice cream,Kilolitres,195,units ,0,v382698,1.5,2843.0,,,,0,1.0,1.0
2012-08,Canada,2016A000011124,Ice cream mix,Kilolitres,195,units ,0,v382661,1.6,9659.0,,,,0,1.0,1.0
2012-08,Canada,2016A000011124,Milkshake mix,Kilolitres,195,units ,0,v382726,1.7,715.0,,,,0,1.0,1.0
2012-08,Canada,2016A000011124,Sherbert,Kilolitres,195,units ,0,v382727,1.8,416.0,,,,0,1.0,1.0
2012-08,Canada,2016A000011124,Water ices,Kilolitres,195,units ,0,v382728,1.9,2446.0,,,,0,1.0,1.0
2012-08,Canada,2016A000011124,Ice milk mix,Kilolitres,195,units ,0,v382729,1.1,7219.0,,,,0,1.0,1.0
2012-08,Canada,2016A000011124,Hard frozen yogurt mix,Kilolitres,195,units ,0,v382730,1.11,1414.0,,,,0,1.0,1.0
2012-08,Canada,2016A000011124,Soft frozen yogurt mix,Kilolitres,195,units ,0,v382731,1.12,142.0,,,,0,1.0,1.0
2012-08,Canada,2016A000011124,Cottage cheese,Tonnes,288,units ,0,v382746,1.13,2184.0,,,,0,1.0,1.0
2012-08,Canada,2016A000011124,Yogurt,Tonnes,288,units ,0,v382753,1.14,32617.0,,,,0,1.0,1.0
2012-08,Canada,2016A000011124,Pizza cheese,Tonnes,288,units ,0,v382879,1.15,49.0,,,,0,1.0,1.0
2012-08,Canada,2016A000011124,Mozzarella cheese,Tonnes,288,units ,0,v382880,1.16,9016.0,,,,0,1.0,1.0
2012-08,Canada,2016A000011124,Colby cheese,Tonnes,288,units ,0,v382881,1.17,69.0,,,,0,1.0,1.0
2012-08,Canada,2016A000011124,Brick cheese,Tonnes,288,units ,0,v382882,1.18,548.0,,,,0,1.0,1.0
2012-08,Canada,2016A000011124,Havarti cheese,Tonnes,288,units ,0,v382883,1.19,526.0,,,,0,1.0,1.0
2012-08,Canada,2016A000011124,Provolone cheese,Tonnes,288,units ,0,v382884,1.2,301.0,,,,0,1.0,1.0
2012-08,Canada,2016A000011124,Emmental and swiss cheese,Tonnes,288,units ,0,v382885,1.21,834.0,,,,0,1.0,1.0
2012-08,Canada,2016A000011124,Cream cheese,Tonnes,288,units ,0,v29850276,1.22,2822.0,,,,0,1.0,1.0
2012-08,Canada,2016A000011124,Feta cheese,Tonnes,288,units ,0,v29850277,1.23,525.0,,,,0,1.0,1.0
2012-08,Canada,2016A000011124,Gouda cheese,Tonnes,288,units ,0,v29850278,1.24,235.0,,,,0,1.0,1.0
2012-08,Canada,2016A000011124,Monterey jack cheese,Tonnes,288,units ,0,v29850279,1.25,565.0,,,,0,1.0,1.0
2012-08,Canada,2016A000011124,Parmesan cheese,Tonnes,288,units ,0,v29850280,1.26,728.0,,,,0,1.0,1.0
2012-08,Canada,2016A000011124,Ricotta cheese,Tonnes,288,units ,0,v29850281,1.27,554.0,,,,0,1.0,1.0
2012-08,Canada,2016A000011124,"Farmer's, skim cheese",Tonnes,288,units ,0,v32214547,1.28,63.0,,,,0,1.0,1.0
2012-08,Canada,2016A000011124,Friulano and casata cheese,Tonnes,288,units ,0,v32214548,1.29,38.0,,,,0,1.0,1.0
2012-08,Maritime provinces,,Cheddar cheese,Tonnes,288,units ,0,v382650,2.1,,x,,,0,1.0,1.0
2012-08,Nova Scotia,2016A000212,"Ice cream, total",Kilolitres,195,units ,0,v382702,4.3,,x,,,0,-63.0,45.0
2012-08,Nova Scotia,2016A000212,Hard ice cream,Kilolitres,195,units ,0,v382703,4.4,,x,,,0,-63.0,45.0
2012-08,Nova Scotia,2016A000212,Soft ice cream,Kilolitres,195,units ,0,v382704,4.5,,x,,,0,-63.0,45.0
2012-08,Nova Scotia,2016A000212,Ice cream mix,Kilolitres,195,units ,0,v382664,4.6,,x,,,0,-63.0,45.0
2012-08,Quebec,2016A000224,Cheddar cheese,Tonnes,288,units ,0,v382651,6.1,5266.0,,,,0,-68.0,54.0
2012-08,Quebec,2016A000224,Speciality cheese,Tonnes,288,units ,0,v382658,6.2,12054.0,,,,0,-68.0,54.0
2012-08,Quebec,2016A000224,"Ice cream, total",Kilolitres,195,units ,0,v382708,6.3,2648.0,,,,0,-68.0,54.0
2012-08,Quebec,2016A000224,Hard ice cream,Kilolitres,195,units ,0,v382709,6.4,1463.0,,,,0,-68.0,54.0
2012-08,Quebec,2016A000224,Soft ice cream,Kilolitres,195,units ,0,v382710,6.5,1186.0,,,,0,-68.0,54.0
2012-08,Quebec,2016A000224,Ice cream mix,Kilolitres,195,units ,0,v382666,6.6,1664.0,,,,0,-68.0,54.0
2012-08,Quebec,2016A000224,Cottage cheese,Tonnes,288,units ,0,v382748,6.13,,x,,,0,-68.0,54.0
2012-08,Quebec,2016A000224,Yogurt,Tonnes,288,units ,0,v382755,6.14,25508.0,,,,0,-68.0,54.0
2012-08,Ontario,2016A000235,Cheddar cheese,Tonnes,288,units ,0,v382652,7.1,3345.0,,,,0,-85.0,49.0
2012-08,Ontario,2016A000235,Speciality cheese,Tonnes,288,units ,0,v382659,7.2,5587.0,,,,0,-85.0,49.0
2012-08,Ontario,2016A000235,"Ice cream, total",Kilolitres,195,units ,0,v382711,7.3,10405.0,,,,0,-85.0,49.0
2012-08,Ontario,2016A000235,Hard ice cream,Kilolitres,195,units ,0,v382712,7.4,9910.0,,,,0,-85.0,49.0
2012-08,Ontario,2016A000235,Soft ice cream,Kilolitres,195,units ,0,v382713,7.5,495.0,,,,0,-85.0,49.0
2012-08,Ontario,2016A000235,Ice cream mix,Kilolitres,195,units ,0,v382667,7.6,5582.0,,,,0,-85.0,49.0
2012-08,Ontario,2016A000235,Cottage cheese,Tonnes,288,units ,0,v382749,7.13,,x,,,0,-85.0,49.0
2012-08,Ontario,2016A000235,Yogurt,Tonnes,288,units ,0,v382756,7.14,5234.0,,,,0,-85.0,49.0
2012-08,Manitoba,2016A000246,Cheddar cheese,Tonnes,288,units ,0,v382653,8.1,,x,,,0,-95.0,54.0
2012-08,Manitoba,2016A000246,Speciality cheese,Tonnes,288,units ,0,v29850282,8.2,,x,,,0,-95.0,54.0
2012-08,Manitoba,2016A000246,"Ice cream, total",Kilolitres,195,units ,0,v382714,8.3,,x,,,0,-95.0,54.0
2012-08,Manitoba,2016A000246,Hard ice cream,Kilolitres,195,units ,0,v382715,8.4,,x,,,0,-95.0,54.0
2012-08,Manitoba,2016A000246,Soft ice cream,Kilolitres,195,units ,0,v382716,8.5,,x,,,0,-95.0,54.0
2012-08,Manitoba,2016A000246,Ice cream mix,Kilolitres,195,units ,0,v382668,8.6,,x,,,0,-95.0,54.0
2012-08,Manitoba,2016A000246,Cottage cheese,Tonnes,288,units ,0,v382750,8.13,,x,,,0,-95.0,54.0
2012-08,Saskatchewan,2016A000247,Cheddar cheese,Tonnes,288,units ,0,v382654,9.1,,x,,,0,-106.0,54.0
2012-08,Saskatchewan,2016A000247,"Ice cream, total",Kilolitres,195,units ,0,v382717,9.3,,x,,,0,-106.0,54.0
